ID;preco;nrQuartos;nrWC;Sala_estar_m2;lote_m2;nrAndares;vista;condicao;piso_m2;arrecadacao_m2;Ano_construcao;Ano_renovacao
3376;150000;2; 1 ;21;729; 1 ;0;3;80;0;1942;1999
3377;255950;3; 3 ;40;331; 2 ;0;3;155;0;1992;0
3379;450000;2; 1 ;32;395; 1 ;0;4;79;167;1931;0
3380;595888;3; 2 ;43;810; 1 ;0;5;168;0;1958;0
3381;454000;3; 1 ;46;1993; 1 ;0;4;177;0;1970;0
3382;299900;3; 1 ;26;773; 1 ;0;3;100;0;1979;2014
3383;200000;3; 2 ;28;615; 1 ;0;3;107;0;1995;0
3384;346500;3; 1 ;27;1062; 1 ;0;4;104;0;1932;1958
3385;585000;4; 3 ;67;614; 1 ;0;3;140;443;1973;2013
3386;383000;3; 2 ;35;1209; 1 ;0;3;135;0;1977;2004
3387;519000;4; 3 ;45;236; 2 ;0;4;113;233;1910;0
3388;410000;3; 2 ;29;693; 1 ;0;5;113;0;1968;0
3389;578000;4; 3 ;48;487; 2 ;0;3;186;0;1996;0
3390;1280000;4; 4 ;108;1566; 2 ;2;3;419;0;2003;0
3391;395000;2; 3 ;31;134; 2 ;0;3;95;100;2007;0
3392;364000;3; 3 ;42;251; 2 ;0;3;162;0;2011;0
3394;328423;3; 3 ;40;324; 2 ;0;3;156;0;2014;0
3395;594000;4; 3 ;63;415; 2 ;0;3;245;0;2005;0
3396;425000;3; 3 ;54;204; 3 ;0;3;209;0;2009;0
3398;260000;5; 3 ;47;698; 2 ;0;3;182;0;2007;0
3399;563500;3; 3 ;33;118; 4 ;0;3;126;0;2007;0
3400;975000;5; 3 ;61;493; 2 ;0;3;236;0;2009;0
3401;937000;3; 2 ;57;242; 2 ;0;3;158;233;1915;0
3402;518500;3; 4 ;37;99; 3 ;0;3;143;0;2010;0
3403;563500;4; 2 ;48;15682; 1 ;0;3;145;158;1964;2000
3405;350000;3; 3 ;41;1466; 2 ;0;4;160;0;1987;0
3406;826000;4; 3 ;71;643; 2 ;0;3;275;0;2006;0
3407;225000;3; 2 ;39;1033; 1 ;0;5;87;243;1945;0
3408;235867;4; 2 ;31;533; 1 ;0;4;120;0;1942;1982
3409;399000;4; 3 ;71;450; 2 ;0;3;275;0;2001;0
3410;177500;3; 2 ;28;540; 1 ;0;3;110;0;1968;1997
3411;224000;4; 2 ;37;836; 1 ;0;4;144;0;1959;0
3412;302000;4; 2 ;36;1590; 2 ;0;3;138;0;1968;1997
3413;760000;3; 3 ;46;1257; 1 ;0;5;178;0;1959;0
3414;460000;3; 3 ;40;764; 1 ;0;3;109;173;1969;2010
3415;415000;3; 1 ;27;603; 1 ;0;3;105;0;1957;2000
3416;669000;2; 2 ;45;969; 1 ;3;4;104;263;1952;0
3417;254600;3; 2 ;34;1800; 1 ;0;4;132;0;1968;0
3418;357250;3; 2 ;33;796; 1 ;0;4;126;0;1952;0
3419;910000;4; 4 ;94;4543; 2 ;0;3;364;0;1987;2000
3420;725000;6; 3 ;72;450; 2 ;0;5;163;433;1921;0
3421;670000;3; 2 ;35;396; 2 ;0;4;134;0;1906;1990
3422;440000;4; 2 ;41;518; 2 ;0;3;159;0;1947;2012
3424;320000;2; 1 ;22;478; 1 ;2;3;86;0;1948;1994
3425;310000;4; 3 ;56;495; 2 ;0;3;219;0;2002;0
3426;772650;4; 3 ;62;972; 1 ;0;3;239;0;1955;2014
3427;669950;4; 3 ;62;1069; 2 ;0;3;240;0;1996;0
3428;690000;5; 4 ;63;684; 2 ;0;3;167;287;1993;0
3429;385000;4; 3 ;74;2039; 1 ;0;5;145;530;1970;0
3430;663000;3; 3 ;58;3406; 2 ;3;4;223;0;1974;0
3431;300000;3; 3 ;41;936; 1 ;0;3;160;0;1967;2011
3432;225500;2; 2 ;37;1015; 1 ;0;4;143;0;1972;0
3433;320000;3; 2 ;36;3076; 2 ;0;3;140;0;1999;0
3434;775000;3; 3 ;66;1332; 1 ;0;4;173;310;1976;1992
3435;805000;3; 3 ;60;529; 2 ;2;5;144;333;1929;0
3436;252750;4; 1 ;29;667; 2 ;0;3;111;0;1944;0
3437;254000;5; 2 ;48;1451; 1 ;0;5;157;113;1959;0
3439;435000;4; 3 ;49;788; 1 ;0;3;136;200;1962;2003
3440;460000;4; 3 ;59;1712; 1 ;0;4;117;417;1961;2001
3441;268000;3; 3 ;38;602; 2 ;0;3;149;0;1991;0
3442;446000;2; 2 ;32;110; 2 ;0;3;97;97;2008;0
3443;285000;2; 1 ;23;648; 1 ;0;3;91;0;1975;0
3444;530000;3; 2 ;54;2391; 3 ;0;3;210;0;1987;2000
3446;358000;3; 2 ;57;1125; 1 ;0;4;221;0;1967;0
3447;354950;4; 3 ;59;662; 1 ;0;5;115;417;1977;0
3448;405000;4; 3 ;52;419; 2 ;0;3;200;0;2001;0
3449;568000;4; 2 ;49;23914; 1 ;0;4;190;0;1979;0
3450;575000;5; 3 ;86;4474; 1 ;2;3;242;333;1960;2012
3452;280927;4; 3 ;48;662; 2 ;0;4;186;0;1977;0
3453;440000;4; 3 ;50;704; 1 ;0;4;125;257;1976;1992
3454;270000;4; 3 ;60;891; 1 ;0;3;144;333;1965;1993
3455;755000;4; 3 ;67;360; 2 ;0;3;189;260;1912;2000
3456;289659;4; 3 ;53;648; 2 ;0;4;203;0;1984;0
3458;450000;3; 2 ;36;2129; 1 ;0;3;138;0;1952;2008
3459;1145000;3; 3 ;58;360; 2 ;0;5;150;273;1918;0
3460;495000;3; 2 ;33;1061; 1 ;0;3;130;0;1983;2009
3462;580000;4; 2 ;40;628; 1 ;0;3;128;100;1975;0
3463;560000;4; 3 ;58;1472; 1 ;0;5;136;323;1959;0
3464;1080000;4; 4 ;93;474; 2 ;0;3;359;0;2008;0
3465;450000;2; 2 ;20;301; 1 ;0;3;63;47;1912;1994
3467;354000;4; 3 ;60;493; 2 ;0;3;232;0;2005;0
3468;279900;3; 2 ;37;596; 1 ;0;3;142;0;1988;2000
3469;339000;2; 1 ;22;716; 1 ;0;4;86;0;1941;1998
3472;815000;4; 3 ;61;427; 1 ;2;4;118;437;1949;1985
3473;800000;3; 2 ;48;6821; 1 ;0;3;187;0;1958;2004
3474;638000;3; 2 ;39;336; 1 ;0;5;87;230;1922;1956
3475;475580;3; 2 ;35;998; 1 ;0;3;137;0;1983;2009
3476;243800;3; 1 ;26;2498; 1 ;0;4;103;0;1981;0
3478;620000;3; 2 ;57;3721; 1 ;0;4;221;0;1988;0
3479;750000;4; 3 ;41;457; 2 ;0;3;158;0;1903;2005
3480;626000;3; 2 ;56;450; 2 ;0;4;158;223;1945;0
3482;537000;3; 3 ;56;673; 2 ;2;3;217;0;1942;1988
3483;210000;2; 1 ;17;724; 1 ;0;3;65;0;1943;2002
3484;200500;3; 2 ;29;841; 1 ;0;4;113;0;1963;0
3485;253500;3; 1 ;38;1115; 1 ;0;4;98;183;1954;1979
3486;150000;3; 1 ;30;865; 1 ;0;3;86;117;1962;2003
3487;440000;3; 2 ;49;566; 1 ;0;4;110;300;1949;1985
3488;667000;3; 2 ;77;43046; 2 ;3;4;203;353;1933;1982
3489;660000;3; 1 ;28;866; 1 ;1;3;109;0;1955;2009
3490;695000;3; 3 ;60;1086; 2 ;0;3;233;0;1993;0
3491;440000;4; 3 ;52;677; 2 ;0;3;203;0;1989;0
3493;219500;3; 1 ;25;604; 2 ;0;5;98;0;1912;0
3494;220000;3; 2 ;39;1404; 2 ;0;3;149;0;1981;2013
3495;270000;2; 1 ;41;7292; 1 ;3;4;160;0;1954;1979
3496;900000;4; 4 ;78;450; 2 ;2;3;222;300;2008;0
3497;1990000;5; 3 ;104;450; 3 ;0;5;308;353;1902;0
3498;800000;4; 3 ;69;1513; 2 ;0;3;269;0;1990;2009
3499;365000;5; 2 ;53;1710; 2 ;0;3;205;0;1924;2011
3500;1387800;3; 3 ;58;495; 2 ;3;3;156;250;1950;2005
3501;451000;5; 3 ;66;803; 2 ;0;3;255;0;1967;2011
3502;202000;2; 1 ;21;681; 1 ;0;4;83;0;1950;1983
3503;1410000;4; 3 ;75;1502; 2 ;0;3;293;0;1979;2014
3504;471000;2; 2 ;29;578; 1 ;0;5;112;0;1924;1956
3505;827000;4; 3 ;75;1089; 1 ;0;3;168;453;1977;2004
3506;235000;5; 3 ;58;862; 1 ;0;3;117;400;1979;2014
3507;216500;2; 2 ;32;403; 1 ;0;4;125;0;1980;0
3508;359000;5; 2 ;45;599; 2 ;0;4;175;0;1953;1983
3509;252500;3; 2 ;44;720; 1 ;0;3;171;0;1991;0
3511;663000;3; 2 ;34;349; 1 ;0;5;77;207;1928;1970
3513;420000;3; 2 ;34;22421; 2 ;0;3;130;0;2008;0
3514;330675;4; 3 ;45;273; 1 ;0;3;108;243;2006;0
3515;240000;4; 1 ;28;195; 2 ;0;3;108;0;1933;0
3518;782900;4; 4 ;71;351; 2 ;0;3;207;253;2014;0
3519;525000;4; 3 ;70;596; 2 ;0;3;273;0;2011;0
3520;429900;3; 3 ;55;482; 2 ;0;3;213;0;2009;0
3521;390000;3; 4 ;32;82; 2 ;0;3;99;90;2006;0
3522;224000;3; 2 ;35;1077; 1 ;0;3;135;0;2014;0
3523;257500;3; 3 ;40;614; 2 ;0;3;154;0;1995;0
3524;665000;2; 1 ;26;288; 1 ;0;3;100;0;1925;2002
3525;327000;5; 3 ;56;725; 2 ;0;3;216;0;1998;2006
3526;425000;3; 1 ;35;19210; 2 ;3;5;137;0;1988;0
3527;687500;4; 3 ;74;987; 2 ;0;3;287;0;1994;0
3528;672500;3; 3 ;56;477; 2 ;0;4;113;383;1939;1989
3529;140000;3; 1 ;25;673; 1 ;0;3;95;0;1959;1989
3530;215500;2; 2 ;28;1404; 1 ;0;3;110;0;1972;2002
3531;464900;4; 3 ;47;758; 1 ;0;4;124;213;1979;0
3532;417000;4; 3 ;53;693; 1 ;0;3;124;307;1959;1989
3533;453000;4; 3 ;53;3378; 1 ;3;5;140;250;1979;0
3534;700000;3; 3 ;39;139; 2 ;2;3;126;87;2002;0
3535;1619999;4; 3 ;91;878; 1 ;4;5;227;460;1972;0
3536;259500;3; 2 ;38;1111; 1 ;0;3;149;0;1957;2000
3537;460000;4; 3 ;49;3158; 1 ;0;4;116;273;1985;0
3538;561500;3; 2 ;46;574; 1 ;0;4;88;327;1939;1989
3540;330000;4; 2 ;57;662; 1 ;0;3;145;277;1978;0
3541;447000;2; 1 ;31;754; 1 ;0;3;119;0;1953;0
3542;320000;4; 3 ;60;438; 2 ;0;3;231;0;2005;0
3543;212700;2; 1 ;22;454; 1 ;0;3;85;0;1926;2003
3544;260000;2; 1 ;16;432; 1 ;0;3;63;0;1922;2008
3545;410000;3; 2 ;33;4116; 2 ;0;4;126;0;1981;0
3546;355000;4; 3 ;44;708; 2 ;0;3;170;0;1996;0
3547;275500;2; 1 ;17;1026; 1 ;0;5;65;0;1951;0
3548;415000;3; 2 ;56;805; 1 ;0;4;167;183;1967;0
3549;279000;3; 3 ;38;716; 1 ;0;3;119;103;1985;0
3550;350000;5; 2 ;54;1289; 1 ;0;4;106;383;1968;0
3551;355000;2; 3 ;31;975; 2 ;0;3;120;0;1985;0
3552;750000;4; 3 ;74;1044; 2 ;0;3;207;297;1984;0
3553;235000;3; 2 ;33;567; 1 ;0;3;126;0;1998;2006
3554;209950;3; 1 ;23;862; 1 ;0;4;87;0;1967;0
3555;230000;3; 2 ;23;864; 1 ;0;5;91;0;1969;0
3556;725000;3; 3 ;83;4901; 2 ;0;3;322;0;1990;2009
3558;661500;5; 3 ;58;648; 1 ;0;4;134;337;1977;0
3559;738000;3; 3 ;61;441; 2 ;0;3;237;0;2006;0
3560;1820000;4; 5 ;154;4800; 2 ;0;3;598;0;1993;0
3562;665000;3; 3 ;61;3150; 2 ;0;3;235;0;1988;2000
3563;255000;3; 3 ;40;557; 2 ;0;3;155;0;1998;2006
3565;355000;3; 2 ;47;2042; 1 ;0;4;184;0;1980;0
3566;755000;5; 3 ;76;2187; 2 ;1;4;208;317;1950;1983
3567;300000;3; 2 ;37;802; 1 ;0;3;143;0;1956;2001
3568;500000;4; 1 ;33;639; 2 ;0;3;130;0;1906;2014
3569;191000;2; 1 ;21;306; 1 ;0;5;81;0;1905;0
3570;315000;6; 4 ;72;382; 2 ;2;4;188;343;1993;0
3571;415000;3; 3 ;25;138; 2 ;0;3;95;0;2000;0
3572;394000;4; 3 ;70;881; 2 ;0;3;270;0;2002;0
3573;490000;3; 3 ;52;481; 2 ;0;3;201;0;2000;0
3574;523460;5; 2 ;44;450; 2 ;0;3;98;267;1906;2014
3575;550000;4; 4 ;96;1458; 2 ;0;3;374;0;2006;0
3576;342000;3; 2 ;41;937; 1 ;0;3;115;167;1981;2013
3577;560000;4; 3 ;63;592; 2 ;0;3;244;0;2003;0
3578;1050000;4; 5 ;102;1245; 2 ;3;3;299;357;2003;0
3579;710000;2; 2 ;38;367; 2 ;0;5;139;33;1916;0
3580;1020000;3; 3 ;39;432; 2 ;3;3;150;0;1903;2005
3581;399950;3; 3 ;60;939; 2 ;0;3;231;0;1989;0
3582;480000;2; 1 ;35;308; 1 ;0;3;135;0;1902;0
3583;410000;3; 1 ;63;1710; 2 ;3;4;244;0;1950;1983
3584;530000;4; 2 ;66;4352; 1 ;0;3;154;383;1978;0
3585;528000;2; 1 ;20;3658; 1 ;4;4;76;0;1937;0
3586;469900;4; 3 ;69;802; 2 ;0;4;269;0;1991;0
3587;397000;5; 1 ;27;608; 1 ;0;4;72;123;1944;0
3588;718500;3; 2 ;28;562; 1 ;0;3;93;57;1952;2008
3590;285000;2; 1 ;21;734; 1 ;0;4;82;0;1948;0
3591;295000;1; 1 ;16;225; 1 ;0;4;63;0;1907;0
3592;602000;4; 2 ;56;3402; 1 ;0;4;169;180;1981;0
3593;235000;3; 2 ;45;784; 1 ;0;3;176;0;1960;2012
3595;234000;4; 1 ;32;1620; 1 ;0;3;125;0;1955;2013
3596;504200;2; 2 ;28;152; 3 ;0;3;108;0;2008;0
3597;710000;3; 3 ;57;374; 2 ;0;3;220;0;2003;0
3598;589500;3; 4 ;54;277; 2 ;0;3;156;193;2005;0
3599;415000;3; 3 ;60;5816; 2 ;0;3;234;0;2009;0
3600;735000;3; 3 ;35;109; 2 ;0;3;94;150;2011;0
3604;483453;4; 3 ;65;497; 2 ;0;3;251;0;2014;0
3605;246950;3; 3 ;39;400; 1 ;0;3;150;0;2014;0
3606;235000;1; 2 ;27;131; 2 ;0;3;96;33;2007;0
3607;288790;4; 2 ;31;85; 3 ;0;3;122;0;2008;0
3608;229800;2; 2 ;26;160; 2 ;0;3;100;0;2014;0
3609;516500;1; 2 ;26;57; 3 ;0;3;99;0;2014;0
3610;1600000;3; 5 ;66;648; 2 ;0;4;221;120;1930;0
3611;234000;3; 1 ;24;732; 1 ;0;3;94;0;1983;2009
3612;230000;2; 2 ;44;304; 2 ;0;3;172;0;1980;0
3613;300000;4; 1 ;32;765; 1 ;0;3;123;0;1949;1998
3614;470000;3; 2 ;35;450; 2 ;0;4;103;120;1927;0
3615;339900;3; 1 ;28;818; 1 ;0;5;108;0;1969;0
3616;650000;2; 1 ;24;229; 1 ;0;3;79;57;1904;0
3617;585000;5; 3 ;62;1510; 2 ;0;4;146;350;1920;0
3618;699900;4; 3 ;51;1035; 1 ;0;4;129;253;1972;0
3619;598000;4; 3 ;73;3683; 2 ;0;3;282;0;1994;0
3620;475000;3; 3 ;39;819; 1 ;0;3;104;180;1998;2006
3621;314500;3; 2 ;39;1562; 1 ;0;3;108;167;1978;0
3623;345000;3; 2 ;37;1350; 1 ;0;4;145;0;1986;0
3624;325000;5; 3 ;49;560; 1 ;0;3;117;277;1991;0
3625;265000;3; 1 ;42;689; 1 ;0;5;162;0;1957;0
3626;402000;4; 3 ;69;1399; 1 ;0;4;191;277;1974;0
3627;835000;3; 3 ;49;4861; 2 ;0;4;191;0;1964;0
3628;780000;4; 3 ;81;634; 2 ;0;3;315;0;2005;0
3629;250000;3; 2 ;33;830; 1 ;0;3;130;0;1965;1993
3630;1200000;4; 2 ;49;302; 2 ;0;3;191;0;1905;2010
3631;935000;2; 3 ;41;186; 2 ;0;5;160;0;1974;0
3632;300000;2; 1 ;22;734; 1 ;0;3;86;0;1947;2012
3633;419000;2; 2 ;35;448; 1 ;0;3;136;0;2006;0
3634;410000;1; 2 ;23;518; 1 ;0;3;91;0;1911;1948
3635;1165000;3; 3 ;88;450; 2 ;0;3;253;327;1989;0
3636;461000;3; 2 ;84;780; 2 ;0;4;216;400;1948;0
3637;385000;3; 2 ;30;633; 1 ;0;3;117;0;1968;1997
3640;1230000;3; 2 ;51;1317; 2 ;1;3;198;0;1948;2003
3641;560000;3; 3 ;48;1350; 2 ;0;3;186;0;1955;2013
3642;370000;3; 1 ;31;661; 1 ;0;3;119;0;1982;0
3643;263400;4; 2 ;32;5449; 1 ;0;3;86;133;1960;2012
3644;100000;2; 1 ;22;686; 1 ;0;2;84;0;1942;0
3645;289950;3; 3 ;41;773; 2 ;0;5;158;0;1937;0
3647;397500;4; 3 ;60;707; 2 ;0;3;231;0;1992;0
3648;245000;3; 3 ;30;1278; 1 ;0;3;77;147;1996;0
3649;535000;3; 1 ;37;567; 1 ;0;3;106;133;1925;2002
3650;449000;4; 3 ;69;543; 2 ;0;3;266;0;2005;0
3652;445800;4; 3 ;48;3550; 1 ;0;3;132;200;1977;2004
3653;345000;2; 1 ;23;518; 1 ;0;4;87;0;1932;1958
3655;436500;4; 3 ;53;1006; 2 ;0;4;206;0;1988;0
3657;441000;2; 2 ;28;306; 1 ;0;3;89;67;1919;2001
3658;406500;2; 1 ;20;518; 1 ;0;4;78;0;1947;1988
3659;243000;2; 2 ;25;158; 2 ;0;3;96;0;1990;2009
3660;359500;4; 3 ;50;928; 2 ;0;3;193;0;1993;0
3662;1925000;5; 5 ;112;725; 3 ;2;4;334;373;1914;1945
3663;408000;5; 4 ;66;593; 2 ;0;3;209;167;1906;2014
3664;480000;4; 3 ;57;870; 2 ;0;3;170;183;1981;2013
3665;875000;4; 2 ;42;292; 2 ;0;4;162;0;1929;0
3666;308000;3; 1 ;23;792; 1 ;0;4;91;0;1954;1979
3668;1730000;5; 4 ;116;2389; 2 ;3;3;307;530;2008;0
3670;491500;3; 3 ;34;389; 2 ;0;3;132;0;1985;0
3671;515000;3; 3 ;60;406; 2 ;0;3;234;0;2003;0
3672;550000;4; 2 ;64;11565; 1 ;0;2;135;417;1958;0
3673;255000;2; 1 ;31;897; 1 ;0;3;85;127;1919;2001
3674;635000;3; 3 ;78;361; 2 ;0;3;230;267;2005;0
3675;850000;3; 3 ;62;215; 2 ;0;3;165;273;1920;1979
3676;265000;2; 2 ;43;977; 1 ;0;3;113;200;1952;2008
3677;349810;3; 1 ;22;797; 1 ;0;4;86;0;1958;1972
3678;972000;4; 2 ;47;567; 1 ;2;5;145;133;1937;0
3679;235000;2; 1 ;21;2592; 1 ;0;1;81;0;1928;0
3680;330000;4; 3 ;54;1061; 2 ;0;3;211;0;1997;0
3682;570000;3; 2 ;44;2627; 1 ;0;3;132;140;1949;2013
3683;1309500;4; 3 ;62;1099; 1 ;4;3;143;363;1956;2001
3685;439000;3; 3 ;74;711; 1 ;0;3;163;457;2006;0
3686;530000;4; 3 ;46;1358; 2 ;0;3;178;0;1981;2013
3687;427500;2; 2 ;25;84; 3 ;0;3;98;0;2008;0
3688;337000;4; 3 ;52;537; 2 ;0;4;201;0;2002;0
3689;1095000;4; 3 ;77;823; 2 ;0;4;300;0;1995;0
3690;435000;4; 2 ;44;346; 1 ;0;3;87;303;1904;0
3691;765000;5; 3 ;67;513; 1 ;0;3;176;307;1964;2000
3692;492650;4; 2 ;49;881; 1 ;0;3;148;160;1967;2011
3693;383962;4; 3 ;63;630; 2 ;0;3;243;0;2001;0
3694;950000;4; 3 ;85;691; 3 ;0;3;330;0;2007;0
3695;457000;3; 3 ;28;120; 2 ;0;3;91;70;2008;0
3696;1510000;5; 4 ;102;1013; 2 ;0;3;395;0;2007;0
3697;882566;4; 3 ;83;474; 3 ;0;3;320;0;2014;0
3698;963000;4; 4 ;82;773; 2 ;0;3;318;0;2007;0
3699;345000;4; 3 ;53;450; 2 ;0;3;205;0;2006;0
3701;800000;3; 4 ;89;19916; 2 ;0;3;318;100;1993;0
3703;530000;3; 3 ;85;3553; 2 ;2;4;293;133;1989;0
3705;349500;3; 2 ;30;324; 1 ;0;3;114;0;1963;2008
3706;1198000;4; 4 ;79;347; 3 ;0;3;251;203;2008;0
3707;165050;3; 1 ;28;766; 1 ;0;3;108;0;1959;1989
3708;580000;3; 3 ;51;990; 2 ;2;3;198;0;1978;0
3709;330000;3; 3 ;39;1018; 1 ;0;3;97;200;1959;1989
3710;875000;5; 4 ;89;745; 2 ;0;3;346;0;2001;0
3712;445000;4; 3 ;53;3787; 2 ;0;3;205;0;1994;0
3714;219950;3; 2 ;38;838; 1 ;0;4;146;0;1967;0
3715;691500;4; 3 ;60;648; 2 ;0;3;234;0;1962;2002
3716;459500;2; 1 ;29;344; 1 ;0;3;77;133;1929;0
3717;955500;4; 2 ;49;457; 2 ;0;3;192;0;1914;1993
3718;328950;4; 2 ;59;808; 1 ;0;5;117;417;1978;0
3719;307000;3; 1 ;27;540; 2 ;0;3;104;0;1927;2011
3721;1150000;4; 3 ;78;938; 2 ;0;3;301;0;1996;0
3722;1297000;6; 3 ;61;848; 2 ;0;5;226;40;1900;0
3723;478000;3; 3 ;38;351; 2 ;0;3;148;0;1994;0
3724;260000;2; 1 ;18;712; 1 ;0;4;69;0;1948;0
3725;850000;4; 4 ;101;10148; 1 ;0;3;198;717;2006;0
3726;616000;4; 2 ;39;526; 1 ;0;3;153;0;1957;2000
3727;540000;3; 2 ;48;862; 1 ;0;3;126;217;1984;0
3728;300000;3; 3 ;39;462; 2 ;0;3;149;0;2001;0
3729;507500;3; 2 ;46;863; 1 ;0;3;107;267;1977;2004
3730;3800000;5; 6 ;164;3856; 1 ;2;4;389;910;1978;2000
3731;241000;3; 2 ;41;630; 1 ;0;3;159;0;1986;0
3732;485000;3; 3 ;57;4312; 2 ;0;3;188;117;1991;0
3734;548000;4; 3 ;57;990; 2 ;0;3;220;0;1994;0
3735;345000;2; 1 ;25;700; 1 ;0;3;97;0;1955;2005
3736;280000;3; 1 ;25;964; 1 ;0;4;98;0;1962;0
3737;450000;3; 2 ;33;1240; 1 ;0;3;126;0;1963;2008
3738;515000;3; 3 ;47;648; 2 ;0;3;181;0;1994;0
3739;1014250;3; 1 ;38;1157; 2 ;0;5;135;47;1920;0
3742;370000;2; 1 ;20;545; 1 ;0;3;77;0;1952;2008
3743;729032;4; 3 ;66;1158; 1 ;0;4;160;353;1977;0
3744;510000;3; 2 ;41;632; 2 ;0;3;158;0;1934;1978
3745;425000;3; 2 ;30;1725; 1 ;0;3;117;0;1964;2000
3746;1080000;3; 3 ;90;649; 2 ;1;3;293;210;1967;2010
3747;337000;3; 3 ;34;85; 3 ;0;3;131;0;2006;0
3748;563000;4; 1 ;33;304; 2 ;0;5;127;0;1911;1984
3749;1695000;4; 3 ;88;981; 2 ;2;5;276;233;1924;1956
3750;245000;3; 2 ;28;366; 2 ;0;5;107;0;1907;0
3751;590000;3; 2 ;33;577; 1 ;0;4;82;167;1947;1988
3752;695000;3; 2 ;58;367; 2 ;0;5;151;273;1922;1956
3753;402500;2; 1 ;19;205; 1 ;0;5;72;0;1946;0
3754;435000;3; 3 ;59;1210; 2 ;0;3;228;0;1993;0
3755;660000;3; 2 ;60;2565; 1 ;0;3;177;200;1983;2009
3756;300000;3; 3 ;49;866; 1 ;0;3;121;250;1987;2000
3757;600000;5; 3 ;69;700; 1 ;0;3;142;467;1960;2012
3758;205000;3; 2 ;27;742; 1 ;0;3;105;0;1981;2013
3760;1110000;5; 4 ;78;360; 2 ;0;4;226;280;1997;0
3761;332888;2; 3 ;24;93; 2 ;0;3;86;33;2007;0
3762;174000;2; 1 ;21;1218; 1 ;0;3;81;0;1979;2014
3763;515000;2; 1 ;24;450; 1 ;0;5;95;0;1907;0
3764;392000;5; 3 ;87;2923; 2 ;0;3;202;500;1958;2004
3765;485000;4; 2 ;33;369; 2 ;0;3;129;0;1900;2005
3766;217500;3; 2 ;33;859; 1 ;0;4;126;0;1984;0
3767;502000;3; 3 ;37;4105; 2 ;0;4;144;0;1983;0
3768;820000;3; 3 ;67;878; 2 ;0;3;259;0;1989;0
3769;1640000;3; 4 ;73;490; 2 ;3;4;202;300;1913;0
3770;102500;2; 1 ;19;389; 1 ;0;3;74;0;1937;1999
3771;925000;5; 6 ;121;1137; 2 ;2;3;467;0;2001;0
3772;540000;4; 3 ;51;913; 1 ;0;4;106;333;1968;0
3773;600000;2; 1 ;21;180; 2 ;0;3;82;0;1900;2005
3774;406000;4; 1 ;37;763; 2 ;2;4;142;0;1928;0
3775;620000;4; 3 ;49;569; 1 ;0;5;130;230;1948;1985
3777;401000;3; 2 ;29;1005; 1 ;0;3;90;80;1984;0
3778;725000;3; 2 ;43;540; 2 ;2;4;167;0;1959;0
3779;276000;1; 1 ;9;162; 1 ;0;5;33;0;1923;0
3780;500000;5; 4 ;73;1088; 2 ;0;3;196;317;1975;0
3781;375000;3; 2 ;59;3164; 1 ;0;4;162;243;1977;0
3782;2300000;4; 5 ;92;880; 2 ;2;4;305;193;1928;0
3783;260000;3; 3 ;45;871; 1 ;0;4;117;207;1961;2001
3784;1565000;4; 3 ;69;1148; 2 ;1;4;192;280;1918;1986
3785;431000;4; 3 ;53;548; 2 ;0;3;207;0;2001;0
3786;321000;4; 3 ;43;864; 2 ;0;3;165;0;2003;0
3787;433000;4; 2 ;36;455; 1 ;0;4;106;123;1963;0
3788;920000;4; 4 ;95;960; 2 ;0;3;367;0;2005;0
3789;482000;3; 3 ;40;1934; 2 ;0;3;154;0;1989;0
3790;712000;3; 3 ;55;368; 2 ;0;3;214;0;2002;0
3791;505000;4; 3 ;51;880; 1 ;0;4;99;367;1962;0
3792;2367000;3; 3 ;82;1571; 1 ;3;3;166;563;1930;1993
3793;452000;3; 2 ;26;811; 1 ;0;4;100;0;1966;0
3794;581000;4; 1 ;38;231; 2 ;0;3;147;0;1921;2000
3796;808000;4; 3 ;58;798; 2 ;0;4;225;0;1987;0
3797;476000;4; 3 ;67;620; 1 ;0;3;143;433;1945;2013
3798;535000;4; 2 ;33;450; 2 ;0;4;128;0;1945;0
3800;629800;3; 3 ;56;179; 2 ;0;3;200;57;2008;0
3801;417838;4; 3 ;59;454; 2 ;0;3;228;0;2014;0
3802;399895;4; 3 ;63;405; 2 ;0;3;243;0;2014;0
3803;825000;4; 3 ;93;597; 2 ;0;3;359;0;2003;0
3804;300000;4; 3 ;54;344; 2 ;0;3;207;0;2006;0
3805;640000;2; 3 ;36;87; 3 ;0;3;139;0;2007;0
3806;460000;3; 3 ;34;95; 2 ;0;3;85;170;2008;0
3809;1020000;4; 4 ;88;765; 2 ;0;3;339;0;2008;0
3811;512031;3; 2 ;36;270; 1 ;2;3;69;257;1920;1979
3812;310000;2; 1 ;16;270; 1 ;0;4;63;0;1918;1974
3814;255000;4; 2 ;56;806; 1 ;0;3;129;333;1960;2012
3815;435000;3; 3 ;44;719; 2 ;0;3;171;0;1993;0
3816;453000;3; 2 ;39;1355; 1 ;0;3;113;133;1983;2009
3817;260000;4; 2 ;38;719; 2 ;0;4;146;0;1975;0
3818;659000;4; 2 ;49;972; 1 ;0;4;188;0;1951;1999
3819;223000;3; 2 ;26;651; 1 ;0;4;100;0;1991;0
3822;895000;4; 3 ;45;536; 1 ;0;3;120;207;1947;2012
3823;519000;5; 3 ;60;1175; 1 ;1;3;132;367;1950;1992
3824;535000;3; 2 ;54;1093; 1 ;0;3;125;313;1983;2009
